[27-Apr-2022 13:39:27 UTC] PHP  94. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP  95. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP  96. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP  97. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP  98. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP  99. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP 100. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP 101. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP 102. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP 103. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP 104. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP 105. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP 106. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP 107. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP 108. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP 109. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP 110. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP 111. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP 112. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP 113. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP 114. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP 115. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP 116. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP 117. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP 118. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP 119. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP 120. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP 121. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP 122. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP 123. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP 124. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP 125. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP 126. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP 127. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP 128. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP 129. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP 130. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP 131. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP 132. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP 133. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP 134. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP 135. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP 136. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP 137. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP 138. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP 139. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP 140. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP 141. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP 142. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP 143. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP 144. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP 145. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP 146. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP 147. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP 148. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP 149. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP 150. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP 151. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP 152. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP 153. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP 154. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP 155. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP 156. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP 157. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP 158. filemtime() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:95
[27-Apr-2022 13:39:27 UTC] PHP Warning:  filemtime(): stat failed for C:\Users\marie\Documents\solution.wp\app\public/wp-content/themes/themesolution/assets/src/carousel/index.js in C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php on line 95
[27-Apr-2022 13:39:27 UTC] PHP Stack trace:
[27-Apr-2022 13:39:27 UTC] PHP   1. {main}() C:\Users\marie\Documents\solution.wp\app\public\index.php:0
[27-Apr-2022 13:39:27 UTC] PHP   2. require() C:\Users\marie\Documents\solution.wp\app\public\index.php:17
[27-Apr-2022 13:39:27 UTC] PHP   3. require_once() C:\Users\marie\Documents\solution.wp\app\public\wp-blog-header.php:19
[27-Apr-2022 13:39:27 UTC] PHP   4. include() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\template-loader.php:106
[27-Apr-2022 13:39:27 UTC] PHP   5. get_header() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\front-page.php:4
[27-Apr-2022 13:39:27 UTC] PHP   6. locate_template() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\general-template.php:48
[27-Apr-2022 13:39:27 UTC] PHP   7. load_template() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\template.php:716
[27-Apr-2022 13:39:27 UTC] PHP   8. require_once() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\template.php:770
[27-Apr-2022 13:39:27 UTC] PHP   9. wp_head() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\header.php:14
[27-Apr-2022 13:39:27 UTC] PHP  10. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\general-template.php:3042
[27-Apr-2022 13:39:27 UTC] PHP  11. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP  12. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP  13. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP  14. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP  15. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP  16. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP  17. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP  18. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP  19. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP  20. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP  21. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP  22. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP  23. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP  24. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP  25. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP  26. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP  27. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP  28. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP  29. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP  30. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP  31. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP  32. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP  33. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP  34. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP  35. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP  36. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP  37. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP  38. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP  39. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP  40. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP  41. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP  42. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP  43. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP  44. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP  45. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP  46. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP  47. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP  48. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP  49. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP  50. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP  51. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP  52. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP  53. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP  54. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP  55. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP  56. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP  57. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP  58. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP  59. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP  60. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP  61. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP  62. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
[27-Apr-2022 13:39:27 UTC] PHP  63. wp_enqueue_scripts() C:\Users\marie\Documents\solution.wp\app\public\wp-content\themes\themesolution\functions.php:97
[27-Apr-2022 13:39:27 UTC] PHP  64. do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\script-loader.php:2115
[27-Apr-2022 13:39:27 UTC] PHP  65. WP_Hook->do_action() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\plugin.php:474
[27-Apr-2022 13:39:27 UTC] PHP  66. WP_Hook->apply_filters() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:331
[27-Apr-2022 13:39:27 UTC] PHP  67. solution_register_assets() C:\Users\marie\Documents\solution.wp\app\public\wp-includes\class-wp-hook.php:307
